,origin_latitude,origin_longitude,destination_latitude,destination_longitude
12132,-22.827828,-47.097987,-22.81595,-47.077234
12133,-22.8991657,-47.0510556,-22.850905,-47.054048
12134,-22.8991657,-47.0510556,-22.8982222,-47.0282713
12135,-22.8991657,-47.0510556,-22.894553,-47.076485
12136,-22.8991657,-47.0510556,-22.8547208,-47.0541335
12137,-22.8334515,-47.07850759999999,-22.814613,-47.064056
12138,-22.8334515,-47.07850759999999,-22.8268989,-47.0762153
12139,-22.8334515,-47.07850759999999,-22.821876,-47.087426
12140,-22.8334515,-47.07850759999999,-22.8254621,-47.0829595
12141,-22.8334515,-47.07850759999999,-22.824502,-47.076752
12142,-22.893214,-47.0907237,-22.8999399,-47.0834159
12143,-22.9308104,-47.0369022,-22.933699,-47.04416
12144,-22.898779,-47.071856,-22.9010646,-47.0854938
12145,-22.903993,-47.057262,-22.850603,-47.071721
12146,-22.903993,-47.057262,-22.885404,-47.086619
12147,-22.8549287,-47.0505574,-22.8196419,-47.075888
12148,-22.8351283,-47.0532778,-22.833826,-47.055874
12149,-22.905636,-47.059079,-22.920002,-47.046586
12150,-22.9168303,-47.0868925,-22.928887,-47.074888
12151,-22.9168303,-47.0868925,-22.8817239,-47.0668529
12152,-22.920851,-47.076066,-22.925976,-47.0748404
12153,-22.920851,-47.076066,-22.914782,-47.0959346
12154,-22.8972285,-47.050947,-22.869945,-47.034916
12155,-22.8955312,-47.0476233,-22.888583,-47.054064
12156,-22.8955312,-47.0476233,-22.926655,-47.036164
12157,-22.8955312,-47.0476233,-22.854682,-47.067316
12158,-22.8955312,-47.0476233,-22.8875369,-47.0387099
12159,-22.918316,-47.039992,-22.904796,-47.060411
12160,-22.8364341,-47.0795396,-22.829673,-47.080289
12161,-22.8364341,-47.0795396,-22.8283019,-47.0993419
12162,-22.8364341,-47.0795396,-22.848696,-47.083434
12163,-22.856112,-47.046622,-22.836719,-47.049982
12164,-22.856112,-47.046622,-22.851622,-47.045869
12165,-22.856112,-47.046622,-22.828614,-47.077141
12166,-22.893752,-47.060032,-22.9281177,-47.0735817
12167,-22.893752,-47.060032,-22.918297,-47.056771
12168,-22.869957,-47.041537,-22.846251,-47.037476
12169,-22.90904,-47.0940713,-22.9159705,-47.0969426
12170,-22.8882477,-47.0587772,-22.9197488,-47.1100654
12171,-22.9087525,-47.0574942,-22.8997022,-47.0586244
12172,-22.9087525,-47.0574942,-22.884331,-47.065034
12173,-22.932825,-47.077649,-22.9003336,-47.053357
12174,-22.8251501,-47.0721787,-22.804117,-47.065089
12175,-22.9008338,-47.0542735,-22.929717,-47.059172
12176,-22.9016748,-47.0561675,-22.914431,-47.056645
12177,-22.8933463,-47.0554964,-22.8981082,-47.062903
12178,-22.9096387,-47.06097030000001,-22.942665,-47.049379
12179,-22.9096387,-47.06097030000001,-22.917475,-47.100199
12180,-22.8915081,-47.0690609,-22.86977,-47.041826
12181,-22.8915081,-47.0690609,-22.897935,-47.087293
12182,-22.8915081,-47.0690609,-22.903909,-47.035841
12183,-22.8915081,-47.0690609,-22.9255104,-47.0227613
12184,-22.8915081,-47.0690609,-22.891343,-47.059041
12185,-22.8690109,-47.0452076,-22.892816,-47.035602
12186,-22.8857804,-47.0689055,-22.890183,-47.066152
12187,-22.8256946,-47.0795132,-22.831591,-47.07861
12188,-22.8256946,-47.0795132,-22.846702,-47.070575
12189,-22.8256946,-47.0795132,-22.821071,-47.084382
12190,-22.8256946,-47.0795132,-22.812738,-47.074521
12191,-22.8256946,-47.0795132,-22.8316775,-47.1042852
12192,-22.8256946,-47.0795132,-22.834008,-47.0759192
12193,-22.8256946,-47.0795132,-22.8249774,-47.0689804
12194,-22.8256946,-47.0795132,-22.8094786,-47.0722583
12195,-22.932825,-47.077649,-22.918726,-47.062934
12196,-22.937552,-47.049975,-22.9521748,-47.050432
12197,-22.937552,-47.049975,-22.9286853,-47.0407945
12198,-22.937552,-47.049975,-22.932882,-47.049655
12199,-22.86535,-47.021172,-22.845893,-47.023971
12200,-22.92634,-47.039755,-22.922477,-47.022876
12201,-22.8882589,-47.0656436,-22.887159,-47.05858
12202,-22.8551356,-47.0509929,-22.8530686,-47.0439801
12203,-22.8720078,-47.0292625,-22.9059734,-47.0482135
12204,-22.8720078,-47.0292625,-22.880242,-47.047157
12205,-22.8720078,-47.0292625,-22.854841,-47.045948
12206,-22.8720078,-47.0292625,-22.8952204,-47.0277915
12207,-22.8720078,-47.0292625,-22.893752,-47.062464
12208,-22.8720078,-47.0292625,-22.848509,-47.023161
12209,-22.856212,-47.067248,-22.8256641,-47.0734113
12210,-22.856212,-47.067248,-22.818539,-47.076966
12211,-22.856212,-47.067248,-22.8514776,-47.0484796
12212,-22.856212,-47.067248,-22.817147,-47.074632
12213,-22.8662783,-47.0443377,-22.8887488,-47.0524863
12214,-22.8662783,-47.0443377,-22.846498,-47.072404
12215,-22.8662783,-47.0443377,-22.833593,-47.05704
12216,-22.8662783,-47.0443377,-22.861365,-47.052791
12217,-22.818974,-47.0929071,-22.819082,-47.074734
12218,-22.9153216,-47.0600652,-22.918,-47.018992
12219,-22.8916863,-47.0513308,-22.9066226,-47.0524687
12220,-22.8611145,-47.06481,-22.8572033,-47.0636343
12221,-22.8611145,-47.06481,-22.855321,-47.049633
12222,-22.8927899,-47.0729831,-22.8900066,-47.05606359999999
12223,-22.9263472,-47.0399536,-22.9126634,-47.0555648
12224,-22.9263472,-47.0399536,-22.920077,-47.048073
12225,-22.8698409,-47.0639756,-22.871887,-47.0637337
12226,-22.8698409,-47.0639756,-22.8933594,-47.074186
12227,-22.9217963,-47.0403695,-22.900286,-47.0670239
12228,-22.9168162,-47.0574979,-22.943356,-47.060883
12229,-22.9168162,-47.0574979,-22.91165,-47.0575
12230,-22.9168162,-47.0574979,-22.896901,-47.047399
12231,-22.8253776,-47.0793499,-22.8142526,-47.0764233
12232,-22.8253776,-47.0793499,-22.8234159,-47.0718423
12233,-22.8210339,-47.0814676,-22.846158,-47.055202
12234,-22.8210339,-47.0814676,-22.831764,-47.091082
12235,-22.8210339,-47.0814676,-22.848791,-47.072863
12236,-22.8945742,-47.0484365,-22.8989824,-47.0607326
12237,-22.894807,-47.0550602,-22.8928853,-47.0570315
12238,-22.894807,-47.0550602,-22.9200337,-47.068429
12239,-22.894807,-47.0550602,-22.9119896,-47.0522284
12240,-22.894807,-47.0550602,-22.916983,-47.089158
12241,-22.894807,-47.0550602,-22.8940598,-47.0478102
12242,-22.894807,-47.0550602,-22.897799,-47.0643683
12243,-22.894807,-47.0550602,-22.92991,-47.071849
12244,-22.8572834,-47.0684335,-22.8214248,-47.0880762
12245,-22.8768806,-47.0415353,-22.887095,-47.085052
12246,-22.8768806,-47.0415353,-22.9076348,-47.0392552
12247,-22.8863512,-47.06719349999999,-22.8855557,-47.0703346
12248,-22.909324,-47.094724,-22.8889971,-47.0867248
12249,-22.900692,-47.063909,-22.90101,-47.060409
12250,-22.8882589,-47.0656436,-22.898865,-47.058432
12251,-22.8720078,-47.0292625,-22.852935,-47.050576
12252,-22.8720078,-47.0292625,-22.8893645,-47.0322652
12253,-22.8720078,-47.0292625,-22.890345,-47.053594
12254,-22.8720078,-47.0292625,-22.889691,-47.048933
12255,-22.8720078,-47.0292625,-22.9092,-47.041944
12256,-22.8932023,-47.0548405,-22.8640828,-47.0618059
12257,-22.8264873,-47.0833202,-22.8546068,-47.048581
12258,-22.902282,-47.057433,-22.891841,-47.0571046
12259,-22.902282,-47.057433,-22.8906298,-47.0972266
12260,-22.9010832,-47.049737,-22.9122403,-47.0453158
12261,-22.90609,-47.058429,-22.900213,-47.044936
12262,-22.8779804,-47.0443703,-22.881409,-47.02578
12263,-22.909324,-47.094724,-22.9163541,-47.094171
12264,-22.8611145,-47.06481,-22.849261,-47.0317
12265,-22.8611145,-47.06481,-22.8291439,-47.0754174
12266,-22.8927899,-47.0729831,-22.914703,-47.080311
12267,-22.8927899,-47.0729831,-22.885942,-47.063219
12268,-22.9263472,-47.0399536,-22.91257,-47.061474
12269,-22.8698409,-47.0639756,-22.859134,-47.065393
12270,-22.8698409,-47.0639756,-22.85259,-47.066894
12271,-22.8955312,-47.0476233,-22.940696,-47.047412
12272,-22.918316,-47.039992,-22.935247,-47.041681
12273,-22.8364341,-47.0795396,-22.8469026,-47.02749679999999
12274,-22.8364341,-47.0795396,-22.830571,-47.104898
12275,-22.8364341,-47.0795396,-22.7876927,-47.0653777
12276,-22.8364341,-47.0795396,-22.817813,-47.077848
12277,-22.89493,-47.080433,-22.8508714,-47.0539692
12278,-22.9015562,-47.0600604,-22.935306,-47.097271
12279,-22.8917836,-47.0727206,-22.896068,-47.046405
12280,-22.826736,-47.080362,-22.822854,-47.072093
12281,-22.826736,-47.080362,-22.813578,-47.060621
12282,-22.8909347,-47.0782819,-22.90888,-47.084008
12283,-22.937549,-47.049996,-22.917643,-47.060855
12284,-22.868982,-47.045134,-22.907916,-47.060507
12285,-22.868982,-47.045134,-22.89664,-47.060584
12286,-22.868982,-47.045134,-22.894325,-47.048416
12287,-22.868982,-47.045134,-22.819337,-47.08721
12288,-22.868982,-47.045134,-22.850476,-47.043829
12289,-22.868982,-47.045134,-22.81917,-47.068001
12290,-22.868982,-47.045134,-22.8259148,-47.0762488
12291,-22.868982,-47.045134,-22.893088,-47.07796
12292,-22.868982,-47.045134,-22.8251732,-47.0691559
12293,-22.868982,-47.045134,-22.838451,-47.034261
12294,-22.868982,-47.045134,-22.880851,-47.071668
12295,-22.868982,-47.045134,-22.902046,-47.102701
12296,-22.868982,-47.045134,-22.824624,-47.074241
12297,-22.868982,-47.045134,-22.863437,-47.023475
12298,-22.868982,-47.045134,-22.899777,-47.052239
12299,-22.868982,-47.045134,-22.890344,-47.0747978
12300,-22.868982,-47.045134,-22.8333916,-47.0773685
12301,-22.8285676,-47.07890690000001,-22.808656,-47.07569
12302,-22.794318,-47.07329,-22.8207977,-47.0772551
12303,-22.794318,-47.07329,-22.825619,-47.07141
12304,-22.8240909,-47.0803259,-22.809788,-47.070363
12305,-22.8240909,-47.0803259,-22.820903,-47.075692
12306,-22.8240909,-47.0803259,-22.85635,-47.056686
12307,-22.885527,-47.058245,-22.8546496,-47.0519405
12308,-22.885527,-47.058245,-22.8550071,-47.0500633
12309,-22.8956358,-47.0793379,-22.884121,-47.0863576
12310,-22.8956358,-47.0793379,-22.91217,-47.083769
12311,-22.8932272,-47.05491019999999,-22.854886,-47.04586
12312,-22.903427,-47.054871,-22.896185,-47.05438
12313,-22.856112,-47.046622,-22.852938,-47.050549
12314,-22.856112,-47.046622,-22.8920815,-47.048555
12315,-22.856112,-47.046622,-22.855491,-47.021587
12316,-22.856112,-47.046622,-22.8842914,-47.0754863
12317,-22.856112,-47.046622,-22.85465,-47.051941
12318,-22.856112,-47.046622,-22.8527996,-47.0519352
12319,-22.856112,-47.046622,-22.881409,-47.02578
12320,-22.851655,-47.053729,-22.8805392,-47.033646
12321,-22.937549,-47.049996,-22.928923,-47.074904
12322,-22.890384,-47.053835,-22.889697,-47.055626
12323,-22.890384,-47.053835,-22.915825,-47.043429
12324,-22.890384,-47.053835,-22.8934605,-47.0582712
12325,-22.890384,-47.053835,-22.882426,-47.028419
12326,-22.9055526,-47.0460936,-22.90021,-47.053206
12327,-22.9055526,-47.0460936,-22.850349,-47.03153
12328,-22.9055526,-47.0460936,-22.9053616,-47.0520112
12329,-22.889665,-47.066691,-22.884956,-47.082162
12330,-22.904055,-47.060317,-22.8877633,-47.0851962
12331,-22.896486,-47.055045,-22.9044137,-47.0501013
12332,-22.9017198,-47.0546795,-22.912272,-47.084116
12333,-22.9017198,-47.0546795,-22.844274,-47.049151
12334,-22.8240501,-47.0829833,-22.817727,-47.074381
12335,-22.8824935,-47.0688898,-22.89406,-47.04781
12336,-22.894164,-47.078684,-22.895518,-47.100685
12337,-22.894164,-47.078684,-22.916397,-47.108268
12338,-22.8846357,-47.05291039999999,-22.852956,-47.070993
12339,-22.8846357,-47.05291039999999,-22.8849,-47.081456
12340,-22.8846357,-47.05291039999999,-22.8508714,-47.0539692
12341,-22.8846357,-47.05291039999999,-22.856725,-47.067441
12342,-22.825663,-47.079898,-22.834433,-47.081103
12343,-22.8071682,-47.0776126,-22.818503,-47.075331
12344,-22.8071682,-47.0776126,-22.8077019,-47.0678442
12345,-22.8071682,-47.0776126,-22.848761,-47.074043
12346,-22.8071682,-47.0776126,-22.7909427,-47.0827694
12347,-22.9012142,-47.0603836,-22.881055,-47.071269
12348,-22.9012142,-47.0603836,-22.8552364,-47.0516619
12349,-22.9012142,-47.0603836,-22.853913,-47.044918
12350,-22.9012142,-47.0603836,-22.921669,-47.043023
12351,-22.9012142,-47.0603836,-22.8482481,-47.0445621
12352,-22.9012142,-47.0603836,-22.922339,-47.026986
12353,-22.9012142,-47.0603836,-22.8865527,-47.0432435
12354,-22.9012142,-47.0603836,-22.902545,-47.086789
12355,-22.9012142,-47.0603836,-22.9110446,-47.0457137
12356,-22.9217113,-47.0555081,-22.944045,-47.039747
12357,-22.89123,-47.037198,-22.88988,-47.041434
12358,-22.932825,-47.077649,-22.929705,-47.081551
12359,-22.8324762,-47.0765538,-22.8017802,-47.0676281
12360,-22.8324762,-47.0765538,-22.829673,-47.080289
12361,-22.8253776,-47.0793499,-22.8823763,-47.0701592
12362,-22.899252,-47.0515086,-22.93664,-47.031134
12363,-22.8210339,-47.0814676,-22.8019761,-47.0712823
12364,-22.8210339,-47.0814676,-22.7908745,-47.071267
12365,-22.8210339,-47.0814676,-22.818383,-47.073696
12366,-22.8210339,-47.0814676,-22.8220954,-47.0758437
12367,-22.889408,-47.031665,-22.8970975,-47.031916
12368,-22.9057363,-47.0580331,-22.850767,-47.071569
12369,-22.9057363,-47.0580331,-22.905887,-47.078576
12370,-22.896872,-47.078092,-22.910492,-47.050327
12371,-22.8859596,-47.0687,-22.901642,-47.054954
12372,-22.87024,-47.035338,-22.8785128,-47.0240959
12373,-22.8991657,-47.0510556,-22.886167,-47.0639019
12374,-22.8991657,-47.0510556,-22.9047828,-47.0532465
12375,-22.8991657,-47.0510556,-22.905813,-47.059166
12376,-22.8334515,-47.07850759999999,-22.8179211,-47.089344
12377,-22.8334515,-47.07850759999999,-22.8214248,-47.0880762
12378,-22.8256946,-47.0795132,-22.8142526,-47.0764233
12379,-22.8256946,-47.0795132,-22.8229232,-47.0742071
12380,-22.8256946,-47.0795132,-22.824366,-47.069519
12381,-22.8256946,-47.0795132,-22.837552,-47.0520136
12382,-22.8256946,-47.0795132,-22.841753,-47.051498
12383,-22.8256946,-47.0795132,-22.822984,-47.090749
12384,-22.8256946,-47.0795132,-22.824673,-47.071025
12385,-22.8256946,-47.0795132,-22.860989,-47.058934
12386,-22.8232454,-47.0701065,-22.8205361,-47.08360099999999
12387,-22.8232454,-47.0701065,-22.8226923,-47.0744602
12388,-22.894077,-47.053494,-22.890691,-47.055166
12389,-22.9101459,-47.08230349999999,-22.897151,-47.061533
12390,-22.9101459,-47.08230349999999,-22.905121,-47.05124
12391,-22.905657,-47.070652,-22.910773,-47.078633
12392,-22.905657,-47.070652,-22.903193,-47.067712
12393,-22.8915256,-47.0611617,-22.9227994,-47.0603357
12394,-22.935764,-47.03634,-22.937775,-47.041999
12395,-22.903993,-47.057262,-22.892015,-47.050566
12396,-22.8549287,-47.0505574,-22.822162,-47.073678
12397,-22.8789438,-47.053332,-22.926655,-47.036164
12398,-22.9168303,-47.0868925,-22.9020694,-47.03594
12399,-22.9168303,-47.0868925,-22.8996358,-47.0500964
12400,-22.9168303,-47.0868925,-22.8998818,-47.0572186
12401,-22.9168303,-47.0868925,-22.913915,-47.080224
12402,-22.9168303,-47.0868925,-22.8840591,-47.0748785
12403,-22.892635,-47.077042,-22.924122,-47.103244
12404,-22.9207091,-47.0852807,-22.894431,-47.057314
12405,-22.934893,-47.048287,-22.941407,-47.049622
12406,-22.828799,-47.0788434,-22.816079,-47.0245744
12407,-22.828799,-47.0788434,-22.832381,-47.092859
12408,-22.8924987,-47.027448,-22.928247,-47.036859
12409,-22.8288422,-47.0787814,-22.8025864,-47.0752397
12410,-22.824465,-47.082843,-22.8092985,-47.0735476
12411,-22.9114499,-47.0836061,-22.8989931,-47.0615149
12412,-22.894425,-47.0525693,-22.9426356,-47.0388307
12413,-22.894425,-47.0525693,-22.892849,-47.058948
12414,-22.87463,-47.037461,-22.882197,-47.051061
12415,-22.9018267,-47.05509,-22.889615,-47.051554
12416,-22.8944635,-47.0804388,-22.8553267,-47.0645063
12417,-22.896793,-47.053342,-22.898863,-47.029686
12418,-22.8554089,-47.0490776,-22.8213592,-47.0719696
12419,-22.8554089,-47.0490776,-22.8175775,-47.0744846
12420,-22.8886465,-47.0347798,-22.8986906,-47.0829786
12421,-22.8886465,-47.0347798,-22.896988,-47.027623
12422,-22.8924987,-47.027448,-22.892215,-47.067646
12423,-22.891916,-47.072962,-22.8808459,-47.0595777
12424,-22.8924987,-47.027448,-22.8891366,-47.0295862
12425,-22.857888,-47.068499,-22.8785785,-47.048828
12426,-22.90904,-47.0940713,-22.9122506,-47.0713735
12427,-22.8882477,-47.0587772,-22.889315,-47.077914
12428,-22.8882477,-47.0587772,-22.8861606,-47.031953
12429,-22.9087525,-47.0574942,-22.934431,-47.0597
12430,-22.879683,-47.043476,-22.860827,-47.062609
12431,-22.879683,-47.043476,-22.902218,-47.055777
12432,-22.868329,-47.0366924,-22.839764,-47.037893
12433,-22.9096387,-47.06097030000001,-22.923731,-47.060839
12434,-22.8915081,-47.0690609,-22.835315,-47.08051
12435,-22.8915081,-47.0690609,-22.858334,-47.065588
12436,-22.8915081,-47.0690609,-22.883671,-47.074715
12437,-22.8915081,-47.0690609,-22.875921,-47.023506
12438,-22.8915081,-47.0690609,-22.913182,-47.096684
12439,-22.8915081,-47.0690609,-22.913915,-47.080224
12440,-22.848196,-47.063187,-22.8236001,-47.0819011
12441,-22.854968,-47.066509,-22.8656676,-47.0508145
12442,-22.894191,-47.060141,-22.885054,-47.040096
12443,-22.9056938,-47.0629416,-22.9297733,-47.0447141
12444,-22.9201154,-47.0585417,-22.911675,-47.031
12445,-22.9201154,-47.0585417,-22.925567,-47.075531
12446,-22.9201154,-47.0585417,-22.9274964,-47.0428057
12447,-22.8977678,-47.0494574,-22.8467976,-47.0593222
12448,-22.8977678,-47.0494574,-22.883262,-47.049616
12449,-22.8977678,-47.0494574,-22.9003,-47.061918
12450,-22.8977678,-47.0494574,-22.92194,-47.049259
12451,-22.8977678,-47.0494574,-22.889315,-47.077914
12452,-22.8977678,-47.0494574,-22.8485085,-47.0231614
12453,-22.930326,-47.091974,-22.930257,-47.097375
12454,-22.930326,-47.091974,-22.8929303,-47.0760471
12455,-22.8914429,-47.0733536,-22.899942,-47.054876
12456,-22.882316,-47.066612,-22.8822,-47.067471
12457,-22.8284656,-47.0794941,-22.822866,-47.080142
12458,-22.909324,-47.0947239,-22.906513,-47.087217
12459,-22.8920403,-47.0755309,-22.913935,-47.061544
12460,-22.8920403,-47.0755309,-22.9122468,-47.0723118
12461,-22.909324,-47.0947239,-22.918197,-47.088237
12462,-22.920851,-47.076066,-22.927994,-47.095754
12463,-22.920851,-47.076066,-22.910145,-47.056958
12464,-22.822768,-47.0823232,-22.819996,-47.075747
12465,-22.8846357,-47.05291039999999,-22.9185032,-47.0543882
12466,-22.884712,-47.053449,-22.907341,-47.045003
12467,-22.8899517,-47.0455683,-22.9220651,-47.0493125
12468,-22.8071682,-47.0776126,-22.8307548,-47.09577059999999
12469,-22.8071682,-47.0776126,-22.820384,-47.093625
12470,-22.8071682,-47.0776126,-22.822409,-47.071548
12471,-22.8071682,-47.0776126,-22.796546,-47.024328
12472,-22.8071682,-47.0776126,-22.837552,-47.049703
12473,-22.9207865,-47.0572186,-22.912405,-47.046433
12474,-22.9207865,-47.0572186,-22.895609,-47.055853
12475,-22.9012142,-47.0603836,-22.903153,-47.053756
12476,-22.9012142,-47.0603836,-22.91507,-47.067042
12477,-22.9012142,-47.0603836,-22.884095,-47.065316
12478,-22.9012142,-47.0603836,-22.900939,-47.057332
12479,-22.9012142,-47.0603836,-22.9245629,-47.0683947
12480,-22.8991657,-47.0510556,-22.853201,-47.048972
12481,-22.8334515,-47.07850759999999,-22.8308643,-47.0863825
12482,-22.8334515,-47.07850759999999,-22.821196,-47.078314
12483,-22.8334515,-47.07850759999999,-22.81827,-47.088697
12484,-22.8334515,-47.07850759999999,-22.8231424,-47.0787667
12485,-22.8334515,-47.07850759999999,-22.822725,-47.101903
12486,-22.894187,-47.090459,-22.9112155,-47.1032326
12487,-22.8977678,-47.0494574,-22.8577363,-47.0474934
12488,-22.880806,-47.049099,-22.8785785,-47.048828
12489,-22.880806,-47.049099,-22.897239,-47.05834919999999
12490,-22.880806,-47.049099,-22.901937,-47.061608
12491,-22.8320639,-47.0785905,-22.8490833,-47.0722006
12492,-22.930326,-47.091974,-22.913,-47.057383
12493,-22.8284656,-47.0794941,-22.838451,-47.034261
12494,-22.8284656,-47.0794941,-22.830455,-47.101833
12495,-22.8920403,-47.0755309,-22.902361,-47.056163
12496,-22.8920403,-47.0755309,-22.927704,-47.095897
12497,-22.909324,-47.0947239,-22.902224,-47.0969148
12498,-22.909324,-47.0947239,-22.935262,-47.067195
12499,-22.905657,-47.070652,-22.899199,-47.061323
12500,-22.9018267,-47.05509,-22.921157,-47.017705
12501,-22.9018267,-47.05509,-22.888175,-47.084664
12502,-22.8944635,-47.0804388,-22.933819,-47.059293
12503,-22.8940802,-47.053631,-22.8997213,-47.0528935
12504,-22.869175,-47.06396,-22.889775,-47.040727
12505,-22.8977683,-47.0626547,-22.914675,-47.053901
12506,-22.8554089,-47.0490776,-22.8863999,-47.08070379999999
12507,-22.8924987,-47.027448,-22.9110114,-47.0458524
12508,-22.891916,-47.072962,-22.8885069,-47.0476769
12509,-22.856112,-47.046622,-22.849549,-47.050864
12510,-22.856112,-47.046622,-22.8597847,-47.0699924
12511,-22.856112,-47.046622,-22.854929,-47.050557
12512,-22.8924987,-47.027448,-22.892588,-47.034671
12513,-22.88902,-47.056382,-22.9134073,-47.0487806
12514,-22.8919943,-47.041318,-22.8885998,-47.0475222
12515,-22.90904,-47.0940713,-22.9282925,-47.1011376
12516,-22.8172384,-47.0814003,-22.794361,-47.089459
12517,-22.88056,-47.048059,-22.910145,-47.056958
12518,-22.8955312,-47.0476233,-22.874783,-47.041869
12519,-22.8882477,-47.0587772,-22.923796,-47.032965
12520,-22.9087525,-47.0574942,-22.901964,-47.065643
12521,-22.9087525,-47.0574942,-22.91243,-47.065709
12522,-22.932825,-47.077649,-22.9234295,-47.072192
12523,-22.908536,-47.0563138,-22.9158686,-47.0413699
12524,-22.831138,-47.078263,-22.841176,-47.05192
12525,-22.9016748,-47.0561675,-22.9070022,-47.0528848
12526,-22.903993,-47.057262,-22.901805,-47.059923
12527,-22.9375639,-47.0499735,-22.924998,-47.071266
12528,-22.8549287,-47.0505574,-22.9096119,-47.0562873
12529,-22.9096387,-47.06097030000001,-22.903277,-47.057217
12530,-22.9096387,-47.06097030000001,-22.9115198,-47.05538989999999
12531,-22.9096387,-47.06097030000001,-22.8844651,-47.0694454
12532,-22.9096387,-47.06097030000001,-22.900996,-47.053231
12533,-22.828636,-47.098185,-22.834721,-47.094047
12534,-22.828636,-47.098185,-22.828158,-47.103084
12535,-22.8976105,-47.0499972,-22.9070164,-47.0761774
12536,-22.8915081,-47.0690609,-22.9137477,-47.0502439
12537,-22.8915081,-47.0690609,-22.9061379,-47.0768178
12538,-22.8915081,-47.0690609,-22.94121,-47.058643
12539,-22.896085,-47.051915,-22.919996,-47.068913
12540,-22.8789438,-47.053332,-22.904398,-47.103029
12541,-22.905636,-47.059079,-22.913495,-47.055471
12542,-22.9168303,-47.0868925,-22.9466916,-47.049494
12543,-22.869011,-47.045208,-22.8366978,-47.04769779999999
12544,-22.8690109,-47.0452076,-22.9020452,-47.0655376
12545,-22.889527,-47.066932,-22.8915063,-47.0596895
12546,-22.894191,-47.060141,-22.8931827,-47.0580676
12547,-22.894807,-47.0550602,-22.9109701,-47.0960286
12548,-22.894807,-47.0550602,-22.867985,-47.042429
12549,-22.894807,-47.0550602,-22.9151,-47.053644
12550,-22.894807,-47.0550602,-22.9281557,-47.0533296
12551,-22.894807,-47.0550602,-22.912571,-47.081397
12552,-22.894807,-47.0550602,-22.9071208,-47.0528167
12553,-22.894807,-47.0550602,-22.923575,-47.034359
12554,-22.894807,-47.0550602,-22.8814996,-47.061773
12555,-22.894807,-47.0550602,-22.891837,-47.058939
12556,-22.8572834,-47.0684335,-22.821203,-47.0787
12557,-22.8591869,-47.0470944,-22.911081,-47.052982
12558,-22.8932023,-47.0548405,-22.951246,-47.049809
12559,-22.8932023,-47.0548405,-22.8534396,-47.0470418
12560,-22.8932023,-47.0548405,-22.923483,-47.014666
12561,-22.8264873,-47.0833202,-22.805438,-47.07312
12562,-22.894033,-47.053446,-22.923521,-47.077293
12563,-22.894033,-47.053446,-22.918435,-47.057347
12564,-22.902282,-47.057433,-22.8549287,-47.0505574
12565,-22.864497,-47.022792,-22.895015,-47.041749
12566,-22.909324,-47.094724,-22.9080833,-47.111339
12567,-22.863358,-47.064771,-22.850536,-47.07525
12568,-22.932825,-47.077649,-22.927994,-47.095754
12569,-22.8893437,-47.0653223,-22.873254,-47.054463
12570,-22.89493,-47.080433,-22.890522,-47.103769
12571,-22.906592,-47.097758,-22.919171,-47.061119
12572,-22.8279748,-47.079762,-22.813975,-47.033416
12573,-22.8279748,-47.079762,-22.819792,-47.087711
12574,-22.888866,-47.0777958,-22.8776307,-47.0424786
12575,-22.904873,-47.06433,-22.910151,-47.070069
12576,-22.862719,-47.023881,-22.891597,-47.050016
12577,-22.862719,-47.023881,-22.900492,-47.108759
12578,-22.826736,-47.080362,-22.813505,-47.074917
12579,-22.9053992,-47.0511287,-22.9097092,-47.04624370000001
12580,-22.920851,-47.076066,-22.9098102,-47.0676378
12581,-22.920851,-47.076066,-22.9177248,-47.1049179
12582,-22.868982,-47.045134,-22.8220766,-47.0719075
12583,-22.868982,-47.045134,-22.8854321,-47.030515
12584,-22.868982,-47.045134,-22.8221481,-47.0717706
12585,-22.868982,-47.045134,-22.883638,-47.080471
12586,-22.868982,-47.045134,-22.820609,-47.078303
12587,-22.868982,-47.045134,-22.832013,-47.076778
12588,-22.868982,-47.045134,-22.821977,-47.070997
12589,-22.868982,-47.045134,-22.822994,-47.034608
12590,-22.868982,-47.045134,-22.906187,-47.053291
12591,-22.868982,-47.045134,-22.827533,-47.0832258
12592,-22.868982,-47.045134,-22.90436,-47.052082
12593,-22.868982,-47.045134,-22.88578,-47.068906
12594,-22.868982,-47.045134,-22.891127,-47.067156
12595,-22.868982,-47.045134,-22.854886,-47.04586
12596,-22.868982,-47.045134,-22.818108,-47.061497
12597,-22.868982,-47.045134,-22.888252,-47.043403
12598,-22.868982,-47.045134,-22.8206304,-47.0931691
12599,-22.868982,-47.045134,-22.820149,-47.073913
12600,-22.868982,-47.045134,-22.88777,-47.062223
12601,-22.853589,-47.027375,-22.859472,-47.068048
12602,-22.937549,-47.049996,-22.911405,-47.071396
12603,-22.939553,-47.058093,-22.932372,-47.089709
12604,-22.890384,-47.053835,-22.8818024,-47.0246995
12605,-22.890384,-47.053835,-22.898437,-47.057702
12606,-22.9055526,-47.0460936,-22.9126048,-47.0364383
12607,-22.872089,-47.062993,-22.856584,-47.055167
12608,-22.825543,-47.081514,-22.8176363,-47.0965186
12609,-22.851655,-47.053729,-22.816779,-47.07576
12610,-22.9207091,-47.0852807,-22.953031,-47.05501
12611,-22.891767,-47.0472336,-22.89001,-47.054722
12612,-22.891767,-47.0472336,-22.89437,-47.050195
